dcat.created;dcat.issued;dcat.creator;dcat.contributor;dcat.contact_name;dcat.contact_email;dcat.accrualperiodicity;dcat.spatial;dcat.temporal;dcat.granularity;dcat.dataquality;dcat.publisher_type;dcat.conforms_to;dcat.temporal_coverage_start;dcat.temporal_coverage_end;dcat.accessRights;default.title;default.description;default.theme;default.keyword;default.license;default.license_url;default.language;default.metadata_languages;default.timezone;default.modified;default.modified_updates_on_metadata_change;default.modified_updates_on_data_change;default.data_processed;default.metadata_processed;default.geographic_reference;default.geographic_reference_auto;default.territory;default.geometry_types;default.bbox;default.publisher;default.references;default.records_count;default.attributions;default.source_domain;default.source_domain_title;default.source_domain_address;default.source_dataset;default.shared_catalog;default.federated;default.oauth_scope;default.parent_domain;custom.cycle;custom.periodicity;datasetid
;;;;;;;;;;;;;;;;Lignes par statut;<p>Liste des lignes du Réseau Ferré National par statut.</p><p>Les portions de ligne du réseau sont listées dans ce jeu de données par statut. </p><p>Une ligne du fichier correspond à une portion du réseau qui a le même statut. </p><p>Les statuts sont les suivants : projet (PROJET), exploitée (EXPLOITE), neutralisée (NEUT), neutralisée et conservée (NEUT DEF), transférée en voie de service (VS), fermée non déposée (FERME ND), fermée avec maintien en place de la voie (FERME MV), fermée et déposée (FERME D), fermée (FERME), fermée mise à disposition de tiers (FERME DT), retranchée (RETRANCHE), déclassée non vendue (DEC NV), déclassée vendue (DEC V).</p><p>Ce jeu publie les données en l’état des bases au 31/12/2022. </p><p>Les coordonnées géographiques sont une conversion des coordonnées ferroviaires en Lambert 93 et en WGS84 (EPSG:3857).</p><p>Dans certains cas, la transformation de la localisation ferroviaire en coordonnées géographiques n’est pas possible : ces coordonnées n’ont pas été collectées pour les lignes qui ne sont plus exploitées.</p><p>date de mise à jour 11/05/2023</p>;Réseau;SNCF RESEAU,Lignes,Infrastructure,Statut,Géolocalisation;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;Europe/Paris;2022-03-24T10:30:54+00:00;True;True;2023-05-12T07:41:17+00:00;2023-06-14T01:13:06.979000+00:00;world;True;World;LineString,MultiLineString;"{""coordinates"": [[[9.44911977276206, 51.076054936274886], [-4.479243038222194, 51.076054936274886], [-4.479243038222194, 41.927543906494975], [9.44911977276206, 41.927543906494975], [9.44911977276206, 51.076054936274886]]], ""type"": ""Polygon""}";SNCF Réseau;;1853;;;;;;;True;;datasncf;;Annuelle;lignes-par-statut
;;;;;;;;;;;;;;;;Engagements hors bilan reçus CCO du groupe SNCF Réseau depuis 2015;<p>EHB reçus depuis 2015 issus du Rapport Financier du groupe SNCF Réseau au 31 décembre de chaque année (Comptes consolidés incluant l'EPIC SNCF RESEAU et ses filiales)</p>;Réseau;SNCF RESEAU,Comptes Consolidés,EHB,EHB reçus;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2022-03-24T09:54:59+00:00;True;True;2021-07-01T13:37:31+00:00;2023-06-14T01:17:51.403000+00:00;world_fr;True;France;;;SNCF Réseau;;330;;;;;;;True;;datasncf;;Annuelle;engagements-hors-bilan-recus-2017-cco
2016-03-01;;;;;;Annuelle ;;;;;;;;;;Rémunération annuelle brute des agents SNCF par métier;<p>Niveau de rémunération annuelle brute des agents SNCF par métier en début, milieu et fin de carrière. Valeurs calculée en 2016.</p><p><br/></p>;Social et ressources humaines;Rémunérations,Emploi,Ressources humaines,Social,Direction Cohésion;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2017-05-19T13:57:42+00:00;False;True;2017-05-19T13:57:42+00:00;2021-03-30T13:25:41.482000+00:00;world_fr;True;France;;;SNCF;;15;;;;;;;False;;;;;remuneration-2012-2015
;;;;;;;;;;;;;;;;Domain Dataset;<p>Jeu de données reprenant l'ensemble des infos sur les jeux de données de la plateforme</p>;Informations institutionnelles;;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2023-06-14T13:12:09+00:00;False;True;2023-06-14T13:12:09+00:00;2023-06-14T13:12:09.209000+00:00;world_fr;True;France;;;;;346;;;;;;;False;;;;Irrégulière;domain-dataset
;;;;;;;;;;;;;;;;Classification d'armement des voies;"<p>Liste des voies du Réseau Ferré National typées par groupes Demaux.</p><p>L’admission sur une ligne du réseau ferré national d’un matériel moteur est notamment fonction de l’armement, du type de rail et éventuellement du rayon de courbure de la ligne considérée.</p><p>Les lignes sont classées de 1 à 5 (groupes Demaux) :</p><ul><li>Les lignes classées de 1 à 3 font l’objet de restrictions de circulation (tonnage et vitesse limite), notamment pour les lignes de rayon faible ;</li><li>Les lignes classées 4 à 5 sont accessibles sans restriction aux matériels moteurs respectant l’arrêté du 19 mars 2012 précité, sous réserve que le matériel présente des caractéristiques compatibles avec les sections sur lesquelles la circulation est envisagée.</li></ul><p>Ce jeu publie les données en l’état des bases à la date du 31/12/2021. </p><p>Les coordonnées géographiques sont une conversion des coordonnées ferroviaires en Lambert 93 et en WGS84 (EPSG:3857).</p><p>Dernière
mise à jour : 21/04/2023<br/></p>";Description du réseau;SNCF RESEAU,Voies,Infrastructure,Armement,Géolocalisation,classification,Groupe Demaux;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;Europe/Paris;2020-05-26T16:16:53+00:00;True;True;2023-04-21T11:00:01+00:00;2023-06-14T01:11:43.042000+00:00;world;True;World;LineString,MultiLineString;"{""coordinates"": [[[8.184292009100318, 51.05514133349061], [-4.479072215035558, 51.05514133349061], [-4.479072215035558, 42.429101234301925], [8.184292009100318, 42.429101234301925], [8.184292009100318, 51.05514133349061]]], ""type"": ""Polygon""}";SNCF Réseau;;9431;;;;;;;True;;datasncf;;Annuelle;classification-darmement-des-voies
2016-02-22;2016-03-03;;;;;Sur évènement;;Depuis 1999;;;;;;;;Réglementations relatives aux conditions de travail;"<div>Réglementations relatives aux conditions de travail applicables au Groupe public ferroviaire (décret de 1999 et RH 077) et aux entreprises de transport de marchandises (décret de 2010).</div><div>L'avant projet de décret socle relatif au régime de la durée du travail du personnel des entreprises ferroviaires a été adressé par le secrétaire d'Etat en charge des Transports, de la Mer et de la Pêche le 12 février 2016.</div><div>L'Etat ouvre une phase de concertation susceptible de faire évoluer le texte, qui sera soumis au conseil d'état pour publication probablement mi avril 2016.</div>
<div>Il sera complété d'une convention collective de Branche commune à l'ensemble des entreprises de la branche et des accords propres à chaque entreprise pour adapter les règles générales à l'organisation du travail de chacune.</div>";Social et ressources humaines;Conditions de travail,Ressources humaines,Salariés,Social,Direction Cohésion;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2017-04-13T14:23:56+00:00;False;True;2017-04-13T14:23:56+00:00;2021-03-30T13:28:22.054000+00:00;world_fr;True;France;;;SNCF;;3;;;;;;;False;;;;Irrégulière;reglementation-travail
;;;;;;;;;;;;;;;;Émissions de CO2e sur les liaisons TGV;"<p style=""font-family: sans-serif;"">Émissions de CO2e* (kgCO2e/voyageur) sur les principales liaisons TGV.</p><p style=""font-family: sans-serif;"">Estimation calculée de la manière suivante : distance du trajet x émission de CO2 par kilomètre d’un voyageur. La méthodologie utilisée par SNCF est conforme au guide méthodologique publié par l’État pour l’information CO2 des prestations de transport. </p><p style=""font-family: sans-serif;"">Plus d'informations sur <a href=""https://www.sncf.com/fr/engagements/developpement-durable/engagement-grand-groupe-pour-la-planete"">https://www.sncf.com/fr/engagements/developpement-durable/engagement-grand-groupe-pour-la-planete</a>.</p><p style=""font-family: sans-serif;""><em>*CO2e : équivalent CO2</em></p>";Développement durable;Développement durable,CO2,Environnement,Pollution,TGV;Open Database License (ODbL);https://data.sncf.com/pages/cgu/A1#A1;fr;fr;;2023-03-13T08:18:08+00:00;False;True;2023-03-13T08:18:08+00:00;2023-06-14T01:21:13.589000+00:00;world_fr;True;France;;;SNCF Voyageurs;https://ressources.data.sncf.com/explore/dataset/info-ges/information/;111;;;;;;;True;;datasncf;;;emission-co2-tgv
;2014-07-10;;;;;Annuelle;;Depuis 2010;;;;;;;;Rémunération mensuelle moyenne brute des agents SNCF par qualification;"<p>Rémunération mensuelle moyenne brute des agents SNCF depuis 2010.</p><p>La rémunération mensuelle moyenne brute (en euros) est calculée à partir des rémunérations brutes imposables de chacun des mois (y compris prime de fin d’année). Elle est ramenée sur douze mois. Pour chaque mois, seule est prise en compte la rémunération des agents à temps complet présents tout le mois.</p><ul>
<li>“Agents au statut” : également désigné par “cadre permanent” à l’intérieur de SNCF, cette notion désigne une position statutaire, quelque soit le collège de l’agent, conforme aux dispositions de la directive interne RH 001 (“Statut des relations collectives entre la SNCF et son personnel”).</li><li>""Agents contractuels"" : désigne un agent qui n’est pas au statut, mais et qui est lié à SNCF par un contrat de travail de droit commun.</li></ul><p>Ces données sont issues du Bilan social publié chaque année par la Direction cohésion &amp; ressources humaines de SNCF. Le bilan social présente les données relatives à l’ensemble du personnel de l’entreprise à l’exception des médecins qui interviennent dans le cadre de la médecine du travail et de la médecine de soins des agents en activité, des stagiaires, des concierges et du personnel contractuel sous contrait aidé.</p><p>

</p><p><b>A partir de 2019, le type d’effectif prise en compte par
le Bilan Social a été modifié : les effectifs présentés sont les effectifs
totaux ( et non plus les effectifs « réels).</b></p><p>

<b></b><i></i><u></u><sub></sub><sup></sup><strike></strike><br/></p>";Social et ressources humaines;Social,Ressources humaines,Rémunérations,Direction Cohésion;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2022-01-31T15:01:23+00:00;False;True;2022-01-31T15:01:23+00:00;2022-01-31T15:01:23.485000+00:00;world_fr;True;France;;;SNCF;;180;;;;;;;False;;;;Annuelle;montant-remunerations-agents
;;;;;;Mensuelle;;2015-01-01/2022-12-31;;;;;2014-12-31T23:00:00+00:00;2022-12-31T22:00:00+00:00;;Incidents de sécurité (Evénements de sécurité remarquables - ESR) de janvier 2015 à décembre 2022;"<p><span style=""font-family: inherit; font-size: 0.875rem;"">Le jeu de données des incidents de sécurité propose la description et la localisation de l'ensemble des événements de sécurité remarquables de janvier 2015 à décembre 2022.</span><br/></p><p>À partir de janvier 2023, la SNCF a décidé de suivre l’indicateur de pilotage l’EPSF afin de favoriser les comparaisons avec l’ensemble des exploitants ferroviaires et promouvoir une vision commune de la sécurité.</p><p>Le nouveau jeu de données suivant l’indicateur de l’EPSF est disponible ici : <a href=""https://data.sncf.com/explore/dataset/incidents-de-securite-epsf/table/?sort=date"" target=""_blank"">https://data.sncf.com/explore/dataset/incidents-de-securite-epsf/table/?sort=date</a> </p><p>Ne sont listés dans ce fichier que les événements de sécurité impliquant un dysfonctionnement du système ferroviaire, qu'il soit d'origine interne ou externe.</p><p>Un ESR est un incident de sécurité lié à la circulation effective d'un train qui met, ou risque de mettre, en danger la vie des personnes transportées et aux abords des installations ferroviaires (y compris les personnels, salariées de prestataires et sous-traitants).</p><p>NB : il n’y a pas d’ESR pour le fret en 2019.<br/></p>";Sécurité ferroviaire;Sécurité,Evènement de sécurité remarquable,Sécurité & Qualité de Service Ferroviaire;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2023-06-08T09:42:53+00:00;False;True;2023-06-08T09:42:53+00:00;2023-06-14T01:10:00.503000+00:00;world_fr;True;France;;;SNCF;;1656;;;;;;;True;;;;Irrégulière;incidents-securite
;;;;;;;;;;;;;;;;Régularité mensuelle Transilien;"<p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Ponctualité mensuelle Transilien depuis janvier 2013.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Sur Transilien, la qualité de service est évaluée au regard de la ""ponctualité voyageurs"", c’est-à-dire le pourcentage de voyageurs arrivant avec un retard de moins de cinq minutes à leur gare de destination.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Depuis janvier 2002, en accord avec Île-de-France Mobilités (IDFM) - anciennement Syndicat des transports d’Ile-de-France (STIF) - qui est l’autorité organisatrice des transports pour Transilien, le mode de calcul ne s’effectue plus sur la base du nombre de trains mais du nombre de voyageurs impactés. L’objectif est de refléter la réalité du parcours de chaque voyageur. Pour chaque train supprimé ou retardé de plus de cinq minutes, il est donc possible de connaître le nombre de voyageurs qui sont impactés par une perturbation. </p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Pour réaliser ce calcul, des agents mandatés par IDFM et Transilien réalisent des comptages permettant de connaître le nombre d’entrants et de descendants dans les gares, et cela pour tous les trains au cours de la semaine. Ces données sont actualisées en fonction des données transmises par les portiques de contrôle.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 0px; color: rgb(51, 51, 51); font-size: 14px;""><span style=""font-weight: bolder;"">NB</span> : Du fait de la grève nationale, la ponctualité des mois de décembre 2019 et de janvier 2020 n’a pas été prise en compte.</p>";Qualité de service;Régularité,Transilien,Ile-de-France;Open Database License (ODbL);https://data.sncf.com/pages/cgu/A1#A1;fr;fr;;2023-03-27T08:07:58+00:00;False;True;2023-03-27T08:07:58+00:00;2023-06-14T01:18:27.435000+00:00;world_fr;True;France;;;SNCF Voyageurs;;1528;;;;;;;True;;datasncf;;Mensuelle;ponctualite-mensuelle-transilien
;;;;;;;;;;;;;;;;Taux d'accidents du Travail (AT taux);<p>Taux de fréquence et taux de gravité des accidents de travail du Groupe SNCF.</p><p>Ce jeu de données est actualisé tous les mois.</p>;Risques professionnels;accident du travail,risque professionnel,AT,Ressources Humaines Ferroviaire,Qualité sociale;Open Database License (ODbL);https://data.sncf.com/pages/licence;fr;fr;;2023-06-08T09:29:59+00:00;False;True;2023-06-08T09:29:59+00:00;2023-06-08T09:30:00.124000+00:00;world_fr;True;France;;;SNCF;;100;;;;;;;False;;;;Mensuelle;at-taux
;;;;;;;;;;;;;;;;Régularité mensuelle TER;"<p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Régularité mensuelle TER depuis janvier 2013.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">Sur TER, la régularité est calculée lors de l’arrivée du train à la dernière gare de son parcours (terminus). Ce mode de calcul, qui n’intègre pas les gares intermédiaires, propose le retard cumulé sur l’ensemble d’un trajet.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 1em; color: rgb(51, 51, 51); font-size: 14px;"">L’indicateur utilisé est celui de la « régularité à cinq minutes » : un train est considéré en retard s’il arrive cinq minutes après son heure prévue. Les données proposées ne sont pas détaillées par ligne TER mais agrégées pour tous les TER d’une Région.</p><p style=""font-family: Avenir, Helvetica, Arial, sans-serif; margin-bottom: 0px; color: rgb(51, 51, 51); font-size: 14px;"">En accord avec les Régions qui sont les autorités organisatrices des transports pour TER, un train supprimé avant 16h la veille de sa circulation ne sera pas comptabilisé. En revanche, si l’annonce de sa suppression n’a pu être faite la veille avant 16h, le train sera bien comptabilisé comme un train supprimé, que cette suppression soit totale ou partielle (le train a effectué qu’une partie de son parcours).</p>";Qualité de service;Régularité,TER,Train;Open Database License (ODbL);https://data.sncf.com/pages/cgu/A1#A1;fr;fr;;2023-06-02T08:40:13+00:00;False;True;2023-06-02T08:40:13+00:00;2023-06-14T01:19:47.511000+00:00;world_fr;True;France;;;SNCF Voyageurs;;1891;;;;;;;True;;datasncf;;Mensuelle;regularite-mensuelle-ter
